Projection,Level,Account Type,Account,Account Description,2025 Department Budget,2026 Department Budget,2027 Department Budget,2028 Department Budget,2029 Department Budget,2030 Department Budget,2031 Department Budget,2032 Department Budget,2033 Department Budget,2034 Department Budget,2024 Projected Actuals,2024 Original Budget,2024 Revised Budget,2024 Actuals,2023 Original Budget,2023 Revised Budget,2023 Actuals,2022 Revised Budget,2022 Actuals
20251,Department,E,1110-4310-02-21800-501210-0000-000000-00000-0000-,SALARIES AND WAGES FULL TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"55,313.00","55,313.00","27,748.68",0.00,"52,679.00","80,765.65",0.00,0.00
20251,Department,E,1110-4310-02-21800-501310-0000-000000-00000-0000-,SALARIES AND WAGES PART TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"92,050.00","92,050.00","40,299.45","146,564.00","93,885.00","35,195.73","129,484.00","115,493.65"
20251,Department,E,1110-4310-02-21800-501410-0000-000000-00000-0000-,SALARIES AND WAGES OVERTIME   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,984.00","5,984.00",881.37,"4,559.00","4,559.00","2,347.97","3,618.00","1,284.39"
20251,Department,E,1110-4310-02-21800-552100-0000-000000-00000-0000-,FICA                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"11,731.00","11,731.00","5,236.68","10,512.00","10,512.00","10,089.31","10,182.00","8,838.21"
20251,Department,E,1110-4310-02-21800-552210-0000-000000-00000-0000-,VRS                           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,256.00","6,256.00","3,138.22","5,314.00","5,314.00","5,958.00","5,313.00","5,313.05"
20251,Department,E,1110-4310-02-21800-552220-0000-000000-00000-0000-,VRS HEALTH INSURANCE CREDIT   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,63.00,0.00,65.00,0.00
20251,Department,E,1110-4310-02-21800-552310-0000-000000-00000-0000-,HEALTH INSURANCE              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,300.00","9,300.00","4,524.00","7,632.00","7,632.00","8,654.00","7,632.00","7,631.80"
20251,Department,E,1110-4310-02-21800-552400-0000-000000-00000-0000-,GROUP LIFE INSURANCE          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,706.00,706.00,371.80,675.00,675.00,705.84,672.00,672.24
20251,Department,E,1110-4310-02-21800-552700-0000-000000-00000-0000-,WORKMAN'S COMPENSATION        ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,615.00","1,615.00","1,615.00","1,615.00","1,615.00","1,615.00","1,700.00","3,217.16"
20251,Department,E,1110-4310-02-21800-660000-0000-000000-00000-0000-,MATERIALS & SUPPLIES          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,500.00","1,500.00",0.00,"1,500.00","1,500.00",0.00,"1,500.00","4,287.00"
20251,Department,E,1110-4310-02-21800-660110-0000-000000-00000-0000-,UNIFORMS & WEARING APPAREL    ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,500.00","1,500.00",670.86,"1,500.00","1,500.00",69.10,"1,500.00","1,772.20"
20251,Department,E,1110-4310-03-31200-501210-0000-000000-00000-0000-,SALARIES AND WAGES FULL TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,478,576.00","1,478,576.00","1,049,830.71","1,358,137.00","1,383,137.00","1,371,263.98","92,861.00","95,861.04"
20251,Department,E,1110-4310-03-31200-501310-0000-000000-00000-0000-,SALARIES AND WAGES PART TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"47,999.00","47,999.00","34,944.97","45,713.00","45,713.00","17,362.77","1,272,807.00","1,192,730.95"
20251,Department,E,1110-4310-03-31200-501410-0000-000000-00000-0000-,SALARIES AND WAGES OVERTIME   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"144,006.00","144,006.00","73,044.89","106,217.00","106,217.00","117,881.83","82,256.00","98,679.31"
20251,Department,E,1110-4310-03-31200-501900-0000-000000-00000-0000-,LEAVE PAYOUT                  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,013.44",0.00,0.00,"22,679.14",0.00,"25,676.50"
20251,Department,E,1110-4310-03-31200-552100-0000-000000-00000-0000-,FICA                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"127,800.00","127,800.00","86,687.17","113,876.00","115,789.00","114,295.20","110,771.00","103,206.44"
20251,Department,E,1110-4310-03-31200-552210-0000-000000-00000-0000-,VRS                           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"167,010.00","167,010.00","118,348.66","143,988.00","146,816.00","151,631.88","132,746.00","128,853.08"
20251,Department,E,1110-4310-03-31200-552220-0000-000000-00000-0000-,VRS HEALTH INSURANCE CREDIT   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,751.00","1,751.00",0.00,"1,630.00",0.00
20251,Department,E,1110-4310-03-31200-552310-0000-000000-00000-0000-,HEALTH INSURANCE              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"261,328.00","261,328.00","176,633.00","225,617.00","229,985.00","235,670.00","201,353.00","200,585.92"
20251,Department,E,1110-4310-03-31200-552312-0000-000000-00000-0000-,EMPLOYER HSA CONTRIBUTION     ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,188.00","1,188.00",692.00,0.00,0.00,"1,174.00",0.00,336.00
20251,Department,E,1110-4310-03-31200-552400-0000-000000-00000-0000-,GROUP LIFE INSURANCE          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"18,845.00","18,845.00","14,027.24","18,182.00","18,517.00","18,078.42","16,796.00","16,356.65"
20251,Department,E,1110-4310-03-31200-552700-0000-000000-00000-0000-,WORKMAN'S COMPENSATION        ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"27,550.00","27,550.00","27,200.00","27,550.00","33,856.49","21,716.42","29,000.00","32,950.52"
20251,Department,E,1110-4310-03-31200-610110-0000-000000-00000-0000-,EMPLOYEE MEDICAL EXPENSES     ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.00,0.00,0.00,900.00,0.00,225.00
20251,Department,E,1110-4310-03-31200-610117-0000-000000-00000-0000-,CARE & MAINTENANCE OF K 9     ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,000.00","10,000.00",0.00,0.00,0.00,0.00,"5,000.00",0.00
20251,Department,E,1110-4310-03-31200-610141-0000-000000-00000-0000-,DATA PROCESSING SERVICES      ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,000.00","2,000.00","3,700.00","2,000.00","2,000.00","2,425.00","2,000.00","1,040.98"
20251,Department,E,1110-4310-03-31200-610150-0000-000000-00000-0000-,LEGAL SERVICES                ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,600.00","1,600.00",0.00,"1,600.00","1,600.00",0.00,"1,600.00",0.00
20251,Department,E,1110-4310-03-31200-610165-0000-000000-00000-0000-,OUTSIDE SERVICES              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-4310-03-31200-610166-0000-000000-00000-0000-,TRAINING SERVICES             ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"28,000.00","28,000.00","20,942.50","28,000.00","28,000.00","30,349.95","23,000.00","20,721.49"
20251,Department,E,1110-4310-03-31200-630320-0000-000000-00000-0000-,REPAIRS & MAINTENANCE         ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"40,088.00","40,088.00","39,569.11","31,000.00","31,000.00","30,003.22","26,931.65","31,946.62"
20251,Department,E,1110-4310-03-31200-630330-0000-000000-00000-0000-,SOFTWARE AND EQUIPMENT LICENS ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"61,344.00","61,344.00","61,344.00","56,700.00","56,700.00","61,344.00","37,674.72","60,264.00"
20251,Department,E,1110-4310-03-31200-635130-0000-000000-00000-0000-,WATER & SEWER                 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960.00,960.00,800.00,960.00,960.00,"1,040.00",960.00,960.00
20251,Department,E,1110-4310-03-31200-635210-0000-000000-00000-0000-,POSTAL SERVICES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,000.00","2,000.00",559.23,"2,000.00","2,000.00","1,332.38","1,680.24","1,575.12"
20251,Department,E,1110-4310-03-31200-635236-0000-000000-00000-0000-,TELECOMMUNICATIONS            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"45,000.00","45,000.00","27,701.51","45,000.00","45,000.00","53,887.55","43,000.00","36,167.88"
20251,Department,E,1110-4310-03-31200-643610-0000-000000-00000-0000-,ADVERTISING                   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,250.00,0.00,250.00,250.00,0.00,250.00,0.00
20251,Department,E,1110-4310-03-31200-655305-0000-000000-00000-0000-,INSURANCE VEHICLE             ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"17,500.00","17,500.00","17,020.00","17,500.00","17,500.00","16,941.98","16,500.00","15,611.02"
20251,Department,E,1110-4310-03-31200-660000-0000-000000-00000-0000-,MATERIALS & SUPPLIES          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"89,000.00","89,000.00","54,809.87","81,545.00","86,062.02","78,680.65","81,545.00","67,846.19"
20251,Department,E,1110-4310-03-31200-660010-0000-000000-00000-0000-,OFFICE SUPPLIES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,000.00","9,000.00","4,914.26","9,000.00","9,000.00","8,653.07","9,000.00","7,341.30"
20251,Department,E,1110-4310-03-31200-660071-0000-000000-00000-0000-,REPAIRS & MAINTENANCE SUPPLIES,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-4310-03-31200-660080-0000-000000-00000-0000-,FUEL OIL                      ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"75,000.00","75,000.00","63,261.60","75,000.00","75,000.00","89,148.34","62,539.00","85,654.26"
20251,Department,E,1110-4310-03-31200-660081-0000-000000-00000-0000-,GASOLINE/OIL/LUBRICANTS       ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-4310-03-31200-660090-0000-000000-00000-0000-,VEHICLE/EQUIPMENT MAINT SERV  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"52,500.00","52,500.00","36,043.48","52,500.00","59,522.64","60,298.51","52,500.00","49,177.15"
20251,Department,E,1110-4310-03-31200-660110-0000-000000-00000-0000-,UNIFORMS & WEARING APPAREL    ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"16,000.00","16,000.00","11,180.86","16,000.00","16,000.00","16,185.18","16,000.00","17,485.76"
20251,Department,E,1110-4310-03-31200-660200-0000-000000-00000-0000-,BOOKS & SUBSCRIPTIONS         ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,300.00","4,300.00","2,123.71","4,000.00","4,000.00","4,130.43","3,500.00","4,030.17"
20251,Department,E,1110-4310-03-31200-665810-0000-000000-00000-0000-,DUES                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,600.00","1,600.00","1,752.00","1,600.00","1,600.00","1,572.00","1,575.00","1,275.00"
20251,Department,E,1110-4310-03-31200-685510-0000-000000-00000-0000-,MILEAGE                       ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,300.00,81.93,300.00,300.00,65.87,300.00,54.00
20251,Department,E,1110-4310-03-31200-685530-0000-000000-00000-0000-,LODGING & MEALS               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,900.00","9,900.00","11,707.09","9,900.00","9,900.00","9,628.96","9,900.00","4,890.44"
20251,Department,E,1110-4310-03-31200-685540-0000-000000-00000-0000-,SEMINARS & TUITIONS           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,970.00","5,970.00","5,601.60","5,970.00","5,970.00","6,586.09","5,970.00","4,770.00"
20251,Department,E,1110-4310-03-31200-697010-0000-000000-00000-0000-,BLUE RIDGE TASK FORCE         ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,000.00","5,000.00","1,622.36","4,000.00","4,000.00","2,999.00","4,000.00","2,410.90"
20251,Department,E,1110-4310-03-31200-810100-0000-000000-00000-0000-,OFFICE EQUIPMENT              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,000.00","4,000.00",829.88,"3,000.00","3,000.00","5,796.78","3,600.00","3,496.79"
20251,Department,E,1110-4310-03-31200-810200-0000-000000-00000-0000-,OFFICE FURNITURE              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-4310-03-31200-810300-0000-000000-00000-0000-,IT EQUIPMENT                  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"12,400.00","12,400.00","16,264.97","12,400.00","12,400.00","11,649.25","12,400.00","11,931.72"
20251,Department,E,1110-4310-03-31200-810400-0000-000000-00000-0000-,COMMUNICATIONS EQUIPMENT      ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"16,343.00","16,343.00","3,538.90","16,343.00","22,837.76","7,543.06","16,343.00",524.00
20251,Department,E,1110-4310-03-31200-810600-0000-000000-00000-0000-,MOTOR VEHICLES                ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-4310-03-31200-811700-0000-000000-00000-0000-,PURCHASED SOFTWARE            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"27,030.85","27,030.85"
20251,Department,E,1110-4310-03-31200-812000-0000-000000-00000-0000-,BW & FLEET CAMERAS            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"49,680.00","33,480.00"
20251,Department,E,1110-4310-03-33400-610111-0000-000000-00000-0000-,INMATE MEDICAL EXPENSES       ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,200.00,0.00,200.00,200.00,50.00,200.00,0.00
20251,Department,E,1110-4310-03-33400-643820-0000-000000-00000-0000-,HOUSING OF INMATES            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,200.00,37.33,200.00,200.00,20.17,200.00,0.00
20251,Department,E,1110-4310-03-33410-501110-0000-000000-00000-0000-,SALARIES AND WAGES BOARD      ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,050.00","1,050.00",894.37,"1,000.00",225.00
20251,Department,E,1110-4310-03-33410-552100-0000-000000-00000-0000-,FICA                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.00,77.00,116.30,76.50,17.21
20251,Department,E,1110-4310-03-33410-610111-0000-000000-00000-0000-,INMATE MEDICAL EXPENSES       ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,000.00","10,000.00",0.00,"65,232.00",0.00
20251,Department,E,1110-4310-03-33410-697020-0000-000000-00000-0000-,CENTRAL VIRGINIA REGIONAL JAI ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"699,894.00","674,894.00","468,168.00","725,546.00","725,546.00","724,546.00","880,602.00","880,602.00"
20251,Department,E,1110-4310-03-35700-552800-0000-000000-00000-0000-,LODA FUND PAYMENT             ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"45,000.00","45,000.00","46,168.00","57,000.00","57,000.00","44,088.00","53,853.00","39,272.00"
20251,Department,E,1110-4310-03-35700-655312-0000-000000-00000-0000-,INSURANCE ADM FEE             ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-4310-03-98100-501510-0000-000000-00000-0000-,BONUSES                       ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"35,500.00"
20251,Department,E,1110-4310-03-98100-552100-0000-000000-00000-0000-,FICA                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,715.75"
20251,Department,E,1110-4310-03-98100-660000-0000-000000-00000-0000-G0035,ARPA GRANT - SUPPLIES/OTHER   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"61,462.00","61,529.38",0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-4310-03-98100-810800-0000-000000-00000-0000-G0035,ARPA GRANT - EQUIPMENT OTHER  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"119,538.00","113,224.60",0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-7710-08-81110-501210-0000-000000-00000-0000-,SALARIES AND WAGES FULL TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"84,716.00","84,716.00","60,501.24","80,682.00","80,682.00","80,682.00","76,840.00","76,840.08"
20251,Department,E,1110-7710-08-81110-501310-0000-000000-00000-0000-,SALARIES AND WAGES PART TIME  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,035.00","3,035.00","3,841.61","2,890.00","2,890.00","3,557.28","6,108.00","4,419.30"
20251,Department,E,1110-7710-08-81110-552100-0000-000000-00000-0000-,FICA                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,713.00","6,713.00","4,640.00","5,895.00","5,895.00","6,118.93","6,346.00","5,966.86"
20251,Department,E,1110-7710-08-81110-552212-0000-000000-00000-0000-,VRS HYBRID                    ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,613.00","6,613.00","4,725.13","6,002.00","6,002.00","6,301.20","5,448.00","5,448.00"
20251,Department,E,1110-7710-08-81110-552214-0000-000000-00000-0000-,VRS HYBRID 401A               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,847.00,847.00,605.00,769.00,769.00,806.88,769.00,768.48
20251,Department,E,1110-7710-08-81110-552216-0000-000000-00000-0000-,VIRGINIA LOCAL DISABILITY PRO ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,449.00,449.00,320.66,408.00,408.00,427.68,407.00,407.28
20251,Department,E,1110-7710-08-81110-552218-0000-000000-00000-0000-,VRS RET DC VOLUNTARY EMPLOY   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,118.00","2,118.00","1,512.57","1,921.00","1,921.00","2,016.96","1,920.00","1,920.93"
20251,Department,E,1110-7710-08-81110-552220-0000-000000-00000-0000-,VRS HEALTH INSURANCE CREDIT   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,85.00,60.50,93.00,93.00,80.64,100.00,99.84
20251,Department,E,1110-7710-08-81110-552310-0000-000000-00000-0000-,HEALTH INSURANCE              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"13,308.00","13,308.00","9,384.50","11,676.00","11,676.00","12,436.00",0.00,"6,111.00"
20251,Department,E,1110-7710-08-81110-552400-0000-000000-00000-0000-,GROUP LIFE INSURANCE          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,135.00","1,135.00",810.75,"1,030.00","1,030.00","1,081.20","1,030.00","1,029.60"
20251,Department,E,1110-7710-08-81110-552700-0000-000000-00000-0000-,WORKMAN'S COMPENSATION        ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,95.00,95.00,95.00,95.00,95.00,100.00,159.68
20251,Department,E,1110-7710-08-81110-610130-0000-000000-00000-0000-,TESTING SERVICES              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-7710-08-81110-630314-0000-000000-00000-0000-,WEBSITE MANAGEMENT            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,500.00,0.00,500.00,500.00,480.00,500.00,480.00
20251,Department,E,1110-7710-08-81110-630315-0000-000000-00000-0000-,SIGN INSTALLATION & MAINTENAN ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,200.00,0.00,200.00,200.00,0.00,200.00,0.00
20251,Department,E,1110-7710-08-81110-635110-0000-000000-00000-0000-,ELECTRICITY                   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,500.00","4,500.00","3,721.31","5,500.00","5,500.00","3,779.85","7,000.00","3,747.06"
20251,Department,E,1110-7710-08-81110-635210-0000-000000-00000-0000-,POSTAL SERVICES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,250.00,0.00,250.00,250.00,0.00,250.00,0.00
20251,Department,E,1110-7710-08-81110-635236-0000-000000-00000-0000-,TELECOMMUNICATIONS            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,880.00","2,880.00",733.21,"2,880.00","2,880.00","2,610.16","2,400.00","2,135.91"
20251,Department,E,1110-7710-08-81110-643510-0000-000000-00000-0000-,PRINTING                      ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,800.00,0.00,800.00,800.00,0.00,800.00,0.00
20251,Department,E,1110-7710-08-81110-643610-0000-000000-00000-0000-,ADVERTISING                   ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,500.00","7,500.00","8,738.00","1,000.00","1,000.00",12.00,"7,550.00","7,510.00"
20251,Department,E,1110-7710-08-81110-655306-0000-000000-00000-0000-,INSURANCE PROPERTY            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,000.00","1,000.00",0.00,"1,000.00","1,000.00",0.00,600.00,0.00
20251,Department,E,1110-7710-08-81110-660010-0000-000000-00000-0000-,OFFICE SUPPLIES               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,800.00,326.82,800.00,800.00,321.81,800.00,423.99
20251,Department,E,1110-7710-08-81110-660120-0000-000000-00000-0000-,PROMOTION SUPPLIES            ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,500.00","2,500.00",214.03,"2,500.00","2,500.00",712.43,"2,500.00",821.25
20251,Department,E,1110-7710-08-81110-660200-0000-000000-00000-0000-,BOOKS & SUBSCRIPTIONS         ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20251,Department,E,1110-7710-08-81110-665810-0000-000000-00000-0000-,DUES                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,500.00","1,500.00",705.00,"1,500.00","1,500.00","8,955.00","1,000.00",705.00
20251,Department,E,1110-7710-08-81110-675450-0000-000000-00000-0000-,RENT                          ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,300.00,266.26,300.00,300.00,266.26,0.00,0.00
20251,Department,E,1110-7710-08-81110-685510-0000-000000-00000-0000-,MILEAGE                       ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,000.00","1,000.00",55.41,"1,000.00","1,000.00",402.36,"1,000.00",301.49
20251,Department,E,1110-7710-08-81110-685530-0000-000000-00000-0000-,LODGING & MEALS               ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,800.00","1,800.00",249.10,"1,800.00","1,800.00",0.00,"1,800.00","1,032.52"
20251,Department,E,1110-7710-08-81110-685540-0000-000000-00000-0000-,SEMINARS & TUITIONS           ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,300.00","1,300.00","1,391.06","1,000.00","1,000.00",349.74,"1,000.00","1,267.88"
20251,Department,E,1110-7710-08-81110-695800-0000-000000-00000-0000-,MICELLANEOUS                  ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,616.00","7,616.00","7,500.00","7,616.00","7,616.00",0.00,500.00,500.00
20251,Department,E,1110-7710-08-81110-811400-0000-000000-00000-0000-,TELEPHONE SYSTEM              ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,000.00","2,000.00",0.00,0.00,0.00
20251,Department,E,1110-7710-08-81111-695640-0000-000000-00000-0000-,CENTRAL VA ECON DEVELOP PSHIP ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,000.00","10,000.00","10,000.00","10,000.00","10,000.00","10,000.00","10,000.00","10,000.00"
